paper_key,year,title,journal,status,published_or_forthcoming,doi,authors,author_affiliations_at_publication,school_credit_map,keep_om,exclude_reason,citation_count,citation_source,citation_url,citation_last_checked_date,google_scholar_citations,google_scholar_url,citations_last_checked_date,notes,ms_department,discipline_bucket,dept_confidence,dept_signals,abstract_excerpt,business_school_affiliation
doi:10.1287/msom.2021.0970,2022,A Theory of Interior Peaks: Activity Sequencing and Selection for Service Design,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.0970,Yifu Li; Tinglong Dai; Xiangtong Qi,"[{""author"": ""Yifu Li"", ""affiliations"": [""International Business School Suzhou, Xi\u2019an Jiaotong\u2013Liverpool University, Suzhou 215123, China""]}, {""author"": ""Tinglong Dai"", ""affiliations"": [""Carey Business School, The Johns Hopkins University, Baltimore, Maryland 21202""]}, {""author"": ""Xiangtong Qi"", ""affiliations"": [""Department of Industrial Engineering and Decision Analytics, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong""]}]",,1,,14,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.0970,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_non_om_strong | auto_broad_msom,"Problem definition: Putting customer experience at the heart of service design has become a governing principle of today’s “experience economy.” Echoing this principle, our paper addresses a service designer’s problem of how to select and sequence activities in designing a service package. Academic/practical relevance: Empirical literature shows an ideal sequence often entails an interior peak; that is, the peak (i.e., highest-utility) activity is placed neither at the beginning nor the end of the package. Theoretic literature, by contrast, advocates placing the peak activity either at the beginning or at the end. Our paper bridges this gap by developing a theory accounting for interior peak",yes
doi:10.1287/msom.2020.0938,2022,A Two-Sided Incentive Program for Coordinating the Influenza Vaccine Supply Chain,Manufacturing & Service Operations Management,,published,10.1287/msom.2020.0938,Kenan Arifoğlu; Christopher S. Tang,"[{""author"": ""Kenan Arifo\u011flu"", ""affiliations"": [""School of Management, University College London, London E14 5AA, United Kingdom;""]}, {""author"": ""Christopher S. Tang"", ""affiliations"": [""Anderson School of Management, University of California, Los Angeles, Los Angeles, California 90095""]}]",,1,,55,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2020.0938,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: The U.S. influenza (flu) vaccine supply chain is decentralized and experiences frequent supply and demand mismatches caused by two key factors: (1) the vaccine production process (yield) is highly uncertain; and (2) individuals are self-interested and do not completely take into account positive and negative externalities that they impose on others. To improve matching of supply and demand, we counteract these factors by developing an ex ante budget-neutral incentive program. Academic/practical relevance: We establish the sources of inefficiency in the flu vaccine supply chain. To eliminate the inefficiency, we develop a two-sided incentive program that policymakers can i",yes
doi:10.1287/msom.2021.0989,2022,AI and Procurement,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.0989,Ruomeng Cui; Meng Li; Shichen Zhang,"[{""author"": ""Ruomeng Cui"", ""affiliations"": [""Goizueta Business School, Emory University, Atlanta, Georgia 30322""]}, {""author"": ""Meng Li"", ""affiliations"": [""Bauer College of Business, University of Houston, Houston, Texas 77204""]}, {""author"": ""Shichen Zhang"", ""affiliations"": [""Business School, Nankai University, Tianjin 300071, China""]}]",,1,,136,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.0989,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: In this research, we study how buyers’ use of artificial intelligence (AI) affects suppliers’ price quoting strategies. Specifically, we study the impact of automation—that is, the buyer uses a chatbot to automatically inquire about prices instead of asking in person—and the impact of smartness—that is, the buyer signals the use of a smart AI algorithm in selecting the supplier. Academic/practical relevance: In a world advancing toward AI, we explore how AI creates and delivers value in procurement. AI has two unique abilities: automation and smartness, which are associated with physical machines or software that enable us to operate more efficiently and effectively. Meth",yes
doi:10.1287/msom.2022.1098,2022,Acknowledgment to Editors and Reviewers (2021),Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1098,,[],,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1098,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"The continued success of Manufacturing &amp; Service Operations Management (M&amp;SOM) relies on the support of authors and reviewers. On behalf of M&amp;SOM, I would like to express my sincere appreciation to the department editors, guest editors, associate editors, guest associate editors, and reviewers who provided expert counsel and guidance on a voluntary basis. The following list acknowledges those who served from January to December 2021. Through their efforts, the journal was able to provide submitting authors with timely, thoughtful, and constructive reviews. I hereby acknowledge their service for the journal and gratefully appreciate their contributions for our profession. Georgia ",no
doi:10.1287/msom.2022.1109,2022,Adaptive Capacity Planning for Ambulatory Surgery Centers,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1109,Seokjun Youn; H. Neil Geismar; Chelliah Sriskandarajah; Vikram Tiwari,"[{""author"": ""Seokjun Youn"", ""affiliations"": [""Department of Management Information Systems, Eller College of Management, The University of Arizona, Tucson, Arizona 85721;""]}, {""author"": ""H. Neil Geismar"", ""affiliations"": [""Department of Information and Operations Management, Mays Business School, Texas A&M University, College Station, Texas 77843;""]}, {""author"": ""Chelliah Sriskandarajah"", ""affiliations"": [""Department of Information and Operations Management, Mays Business School, Texas A&M University, College Station, Texas 77843;""]}, {""author"": ""Vikram Tiwari"", ""affiliations"": [""Department of Anesthesiology, Schools of Medicine, Vanderbilt University, Nashville, Tennessee 37212;"", ""Department of Biomedical Informatics, Schools of Medicine, Vanderbilt University, Nashville, Tennessee 37212;"", ""Department of Biostatistics, Schools of Medicine, Vanderbilt University, Nashville, Tennessee 37212;"", ""Department of Management, Owen Graduate School of Management, Vanderbilt University, Nashville, Tennessee 37212""]}]",,1,,11,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1109,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We develop a framework to plan capacity in each of three sequential stages for ambulatory surgery centers (ASCs). The interdependence of activities, their stochastic durations, and the uncertainties in patient-mix pose significant challenges to managing the capacity of each activity and to achieving a smooth patient ow by coordinating the stages for each patient's visit. These strategic and operational decisions must efficiently cover all variations of daily patient demand. The overall objective is to minimize the total cost incurred in satisfying this demand, where the total cost is defined as the sum of the overtime cost and the amortized construction cost for the three",yes
doi:10.1287/msom.2020.0936,2022,Adaptive Learning of Drug Quality and Optimization of Patient Recruitment for Clinical Trials with Dropouts,Manufacturing & Service Operations Management,,published,10.1287/msom.2020.0936,Zhili Tian; Weidong Han; Warren B. Powell,"[{""author"": ""Zhili Tian"", ""affiliations"": [""Department of Management and Decision Sciences, Wall College of Business Administration, Coastal Carolina University, Conway, South Carolina 29528;""]}, {""author"": ""Weidong Han"", ""affiliations"": [""Department of Operations Research and Financial Engineering, Princeton University, Princeton, New Jersey 08544""]}, {""author"": ""Warren B. Powell"", ""affiliations"": [""Department of Operations Research and Financial Engineering, Princeton University, Princeton, New Jersey 08544""]}]",,1,,17,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2020.0936,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Clinical trials are crucial to new drug development. This study investigates optimal patient enrollment in clinical trials with interim analyses, which are analyses of treatment responses from patients at intermediate points. Our model considers uncertainties in patient enrollment and drug treatment effectiveness. We consider the benefits of completing a trial early and the cost of accelerating a trial by maximizing the net present value of drug cumulative profit. Academic/practical relevance: Clinical trials frequently account for the largest cost in drug development, and patient enrollment is an important problem in trial management. Our study develops a dynamic program",yes
doi:10.1287/msom.2022.1116,2022,Adaptive Sequential Experiments with Unknown Information Arrival Processes,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1116,Yonatan Gur; Ahmadreza Momeni,"[{""author"": ""Yonatan Gur"", ""affiliations"": [""Stanford University, Stanford, California 94305""]}, {""author"": ""Ahmadreza Momeni"", ""affiliations"": [""Stanford University, Stanford, California 94305""]}]",,1,,9,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1116,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Sequential experiments that are deployed in a broad range of practices are characterized by an exploration-exploitation trade-off that is well understood when in each time period feedback is received only on the action that was selected in that period. However, in many practical settings, additional information may become available between decision epochs. We study the performance that one may achieve when leveraging such auxiliary information and the design of algorithms that effectively do so without prior knowledge of the information arrival process. Methodology/results: Our formulation considers a broad class of distributions that are informative about rewards from ac",no
doi:10.1287/msom.2022.1095,2022,After-Sales Service Contracting: Condition Monitoring and Data Ownership,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1095,Cuihong Li; Brian Tomlin,"[{""author"": ""Cuihong Li"", ""affiliations"": [""School of Business, University of Connecticut, Storrs, Connecticut 06269;""]}, {""author"": ""Brian Tomlin"", ""affiliations"": [""Tuck School of Business, Dartmouth College, Hanover, New Hampshire 03755""]}]",,1,,34,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1095,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Condition monitoring (CM) of durable assets, whereby sensors continuously monitor the health of an asset, is heralded as a key application of the Internet of Things. However, questions about ownership of the sensor data are seen as a key barrier to adoption. We model an after-sales supply chain in which the asset manufacturer provides maintenance and repair services to a customer that operates the asset. The asset condition deteriorates in a stochastic fashion and will eventually fail if not repaired. Methodology/results: We analyze a performance-based contracting problem considering manufacturer maintenance effort (the condition at which preventive maintenance is perform",yes
doi:10.1287/msom.2022.1089,2022,An Operations Approach for Reducing Glycemic Variability: Evidence from a Primary Care Setting,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1089,Vishal Ahuja; Carlos A. Alvarez; Bradley R. Staats,"[{""author"": ""Vishal Ahuja"", ""affiliations"": [""Cox School of Business, Southern Methodist University, Dallas, Texas 75275;""]}, {""author"": ""Carlos A. Alvarez"", ""affiliations"": [""Texas Tech University Health Sciences Center, Jerry H. Hodge School of Pharmacy, Department of Pharmacy Practice, Dallas, Texas 75235;""]}, {""author"": ""Bradley R. Staats"", ""affiliations"": [""Kenan-Flagler Business School, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599""]}]",,1,,7,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1089,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Diabetes is a highly prevalent and expensive chronic disease that affects millions of Americans and is associated with multiple comorbidities. Clinical research has found long-term variation in a patient’s glycated hemoglobin levels to be linked with adverse health outcomes, such as increased hospitalizations. Consequently, there is a need for innovative approaches to reduce long-term glycemic variability and efficient ways to implement them. Academic/practical relevance: Although the operations literature has extensively explored ways to manage variability across patients, relatively little attention has been paid to within-patient variability. We draw on the management ",yes
doi:10.1287/msom.2022.1108,2022,"Antidiscrimination Laws, Artificial Intelligence, and Gender Bias: A Case Study in Nonmortgage Fintech Lending",Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1108,Stephanie Kelley; Anton Ovchinnikov; David R. Hardoon; Adrienne Heinrich,"[{""author"": ""Stephanie Kelley"", ""affiliations"": [""Smith School of Business, Queen\u2019s University, Kingston, Ontario K7L 3N6, Canada;""]}, {""author"": ""Anton Ovchinnikov"", ""affiliations"": [""Smith School of Business, Queen\u2019s University, Kingston, Ontario K7L 3N6, Canada;"", ""INSEAD, 77300 Fontainebleau, France;""]}, {""author"": ""David R. Hardoon"", ""affiliations"": [""Artificial Intelligence and Innovation Center of Excellence, Union Bank of the Philippines, and Aboitiz Data Innovation, Pasig City 1605, Philippines""]}, {""author"": ""Adrienne Heinrich"", ""affiliations"": [""Artificial Intelligence and Innovation Center of Excellence, Union Bank of the Philippines, and Aboitiz Data Innovation, Pasig City 1605, Philippines""]}]",,1,,34,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1108,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We use a realistically large, publicly available data set from a global fintech lender to simulate the impact of different antidiscrimination laws and their corresponding data management and model-building regimes on gender-based discrimination in the nonmortgage fintech lending setting. Academic/practical relevance: Our paper extends the conceptual understanding of model-based discrimination from computer science to a realistic context that simulates the situations faced by fintech lenders in practice, where advanced machine learning (ML) techniques are used with high-dimensional, feature-rich, highly multicollinear data. We provide technically and legally permissible ap",yes
doi:10.1287/msom.2021.1010,2022,Artificial Shortage in Agricultural Supply Chains,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1010,Retsef Levi; Somya Singhvi; Yanchong Zheng,"[{""author"": ""Retsef Levi"", ""affiliations"": [""Sloan School of Management, Massachusetts Institute of Technology, Cambridge, Massachusetts 02142;""]}, {""author"": ""Somya Singhvi"", ""affiliations"": [""Marshall School of Business, University of Southern California, Los Angeles, California 90089""]}, {""author"": ""Yanchong Zheng"", ""affiliations"": [""Sloan School of Management, Massachusetts Institute of Technology, Cambridge, Massachusetts 02142;""]}]",,1,,38,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1010,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Price surge of essential commodities despite inventory availability, due to artificial shortage, presents a serious threat to food security in many countries. To protect consumers’ welfare, governments intervene reactively with either (i) cash subsidy, to increase consumers’ purchasing power by directly transferring cash; or (ii) supply allocation, to increase product availability by importing the commodity from foreign markets and selling it at subsidized rates. Academic/practical relevance: This paper develops a new behavioral game-theoretic model to examine the supply chain and market dynamics that engender artificial shortage as well as to analyze the effectiveness of",yes
doi:10.1287/msom.2022.1093,2022,Be the Match: Optimizing Capacity Allocation for Allogeneic Stem Cell Transplantation,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1093,Sundara Natarajan Panchanatham; Michael Freeman; Harry Groenevelt; Sameer Hasija,"[{""author"": ""Sundara Natarajan Panchanatham"", ""affiliations"": [""Technology and Operations Management, INSEAD, Singapore 138676, Singapore;""]}, {""author"": ""Michael Freeman"", ""affiliations"": [""Technology and Operations Management, INSEAD, Singapore 138676, Singapore;""]}, {""author"": ""Harry Groenevelt"", ""affiliations"": [""Simon Business School, University of Rochester, Rochester, New York 14627""]}, {""author"": ""Sameer Hasija"", ""affiliations"": [""Technology and Operations Management, INSEAD, Singapore 138676, Singapore;""]}]",,1,,2,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1093,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Treating many blood-related diseases requires transplantation of genetically compatible hematopoietic stem cells (HSCs) extracted from the bone marrow (BM) of live donors or the umbilical cord blood (CB) of babies. To facilitate the search for HSCs, institutions known as BM registries collect the details of potential donors and CB banks store units of CB. This paper focuses on the problem of joint optimization of the capacity of these two institutions. Academic/practical relevance: With more than 10 million genetic variants, limited inventory relative to this variety, and random replenishment, BM registry and CB bank compositions are random, interdependent, and change non",yes
doi:10.1287/msom.2021.1042,2022,Before It’s Too Late: Product Recall Delays and Policy Design,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1042,Wenzheng Mao; Zhanyu Dong; Hsiao-Hui Lee,"[{""author"": ""Wenzheng Mao"", ""affiliations"": [""Advanced Institute of Business, Tongji University, 200082 Shanghai, China;""]}, {""author"": ""Zhanyu Dong"", ""affiliations"": [""Business School, Sun Yat-sen University, 518107 Shenzhen, China;""]}, {""author"": ""Hsiao-Hui Lee"", ""affiliations"": [""Department of Management Information Systems, National Chengchi University, 115605 Taipei, Taiwan""]}]",,1,,7,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1042,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We examine a firm’s investigation and recall decisions when a defect occurs and provide policy implications on how to deter long delayed recalls. Practical relevance: When a safety defect occurs, manufacturers often use product recalls to mitigate potential consequences. Although consumers expect on-time recalls for product defects, anecdotal examples suggest that firms may be passive in investigating potential defects and/or severely delay their recall decisions. Understanding how firms make their recall timing decisions has important business and social implications. Methodology: We study decisions on investigation efforts and recall timings for a profit-maximizing manu",yes
doi:10.1287/msom.2022.1123,2022,Blockchain-Enabled Deep-Tier Supply Chain Finance,Manufacturing & Service Operations Management,,forthcoming,10.1287/msom.2022.1123,Lingxiu Dong; Yunzhe Qiu; Fasheng Xu,"[{""author"": ""Lingxiu Dong"", ""affiliations"": [""Olin Business School, Washington University in St. Louis, St. Louis, Missouri 63130;""]}, {""author"": ""Yunzhe Qiu"", ""affiliations"": [""Department of Information Management, Peking University, Beijing 100871, P. R. China;""]}, {""author"": ""Fasheng Xu"", ""affiliations"": [""Whitman School of Management, Syracuse University, Syracuse, New York 13244""]}]",,1,,108,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1123,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: For many supply chains, deep-tier suppliers, due to their small size and lack of access to capital, are most vulnerable to disruptions. We study the use of advance payment (AP) as a financing instrument in a multitier supply chain to mitigate the supply disruption risk in a traditional system (with limited visibility) and a blockchain-enabled system (with perfect visibility). The main goal of this paper is to shed light on how blockchain adoption impacts agents’ operational and financial decisions as well as profit levels in a multitier supply chain. Academic/practical relevance: Traditionally, because of the limited visibility in the deep tiers, powerful downstream manuf",yes
doi:10.1287/msom.2021.1016,2022,Budgeting in International Humanitarian Organizations,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1016,Milad Keshvari Fard; Ivana Ljubić; Felix Papier,"[{""author"": ""Milad Keshvari Fard"", ""affiliations"": [""Newcastle University Business School, NE1-4SE Newcastle upon Tyne, United Kingdom;""]}, {""author"": ""Ivana Ljubi\u0107"", ""affiliations"": [""Decision Science, ESSEC Business School, 95021 Cergy, France;""]}, {""author"": ""Felix Papier"", ""affiliations"": [""Operations Management, ESSEC Business School, 95021 Cergy, France""]}]",,1,,40,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1016,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: International humanitarian organizations (IHOs) prepare a detailed annual allocation plan for operations that are conducted in the countries they serve. The annual plan is strongly affected by the available financial budget. The budget of IHOs is derived from donations, which are typically limited, uncertain, and to a large extent earmarked for specific countries or programs. These factors, together with the specific utility function of IHOs, render budgeting for IHOs a challenging managerial problem. In this paper, we develop an approach to optimize budget allocation plans for each country of operations. Academic/practical relevance: The current research provides a bette",yes
doi:10.1287/msom.2021.1075,2022,COVID-19 and E-Commerce Operations: Evidence from Alibaba,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1075,Brian Rongqing Han; Tianshu Sun; Leon Yang Chu; Lixia Wu,"[{""author"": ""Brian Rongqing Han"", ""affiliations"": [""Gies College of Business, University of Illinois at Urbana-Champaign, Champaign, Illinois 61820;""]}, {""author"": ""Tianshu Sun"", ""affiliations"": [""Marshall School of Business, University of Southern California, Los Angeles, California 90089;""]}, {""author"": ""Leon Yang Chu"", ""affiliations"": [""Cheung Kong Graduate School of Business, Beijing 100006, China;""]}, {""author"": ""Lixia Wu"", ""affiliations"": [""Alibaba Group Inc., Hangzhou 311121, China""]}]",,1,,0,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1075,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: This paper investigates the impact of COVID-19 on e-commerce sales and the underlying operational driver. Academic/practical relevance: As COVID-19 continues to disrupt offline retail, anecdotal evidence suggests a rapid growth of e-commerce. However, the pandemic may also significantly decrease offline logistics capacity, which in turn decreases e-commerce sales. Then, how does e-commerce respond to COVID-19, and what are the corresponding opportunities and challenges? Methodology: We leverage e-commerce sales data from Alibaba and construct a city-day panel across three years, representing sales for all buyers and sellers on the platform across 339 cities in mainland Ch",yes
doi:10.1287/msom.2022.1127,2022,Can Big Data Cure Risk Selection in Healthcare Capitation Program? A Game Theoretical Analysis,Manufacturing & Service Operations Management,,published,10.1287/msom.2022.1127,Zhaowei She; Turgay Ayer; Daniel Montanera,"[{""author"": ""Zhaowei She"", ""affiliations"": [""Lee Kong Chian School of Business, Singapore Management University, Singapore 178899, Singapore;""]}, {""author"": ""Turgay Ayer"", ""affiliations"": [""H. Milton Stewart School of Industrial & Systems Engineering, Georgia Institute of Technology, Atlanta, Georgia 30332;""]}, {""author"": ""Daniel Montanera"", ""affiliations"": [""Seidman College of Business, Grand Valley State University, Allendale, Michigan 49401""]}]",,1,,8,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2022.1127,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: This paper analyzes a market design problem in Medicare Advantage (MA), the largest risk-adjusted capitation payment program in the U.S. healthcare market. Evidence exists that the current MA capitation payment program unintentionally incentivizes health plans to cherry pick profitable patient types, which is referred to as “risk selection”. However, the root causes of the risk selection are not comprehensively understood, which we study in this paper. Academic / Practical Relevance: The existing literature primarily attributes the observed risk selection in MA market to data limitations and low explanatory power (e.g. low R 2 ) of the current risk adjustment design. As a",yes
doi:10.1287/msom.2021.1064,2022,"Can Deep Reinforcement Learning Improve Inventory Management? Performance on Lost Sales, Dual-Sourcing, and Multi-Echelon Problems",Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1064,Joren Gijsbrechts; Robert N. Boute; Jan A. Van Mieghem; Dennis J. Zhang,"[{""author"": ""Joren Gijsbrechts"", ""affiliations"": [""Universidade Cat\u00f3lica Portuguesa, Cat\u00f3lica Lisbon School of Business and Economics, 1649-023 Lisbon, Portugal;""]}, {""author"": ""Robert N. Boute"", ""affiliations"": [""Vlerick Business School, Technology and Operations Management Area, 3000 Leuven, Belgium;"", ""Katholieke Universiteit Leuven, Research Center for Operations Management, 3000 Leuven, Belgium;""]}, {""author"": ""Jan A. Van Mieghem"", ""affiliations"": [""Kellogg School of Management, Northwestern University, Evanston, Illinois 60208;""]}, {""author"": ""Dennis J. Zhang"", ""affiliations"": [""Olin Business School, Washington University in St. Louis, St. Louis, Missouri 63130""]}]",,1,,155,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1064,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Is deep reinforcement learning (DRL) effective at solving inventory problems? Academic/practical relevance: Given that DRL has successfully been applied in computer games and robotics, supply chain researchers and companies are interested in its potential in inventory management. We provide a rigorous performance evaluation of DRL in three classic and intractable inventory problems: lost sales, dual sourcing, and multi-echelon inventory management. Methodology: We model each inventory problem as a Markov decision process and apply and tune the Asynchronous Advantage Actor-Critic (A3C) DRL algorithm for a variety of parameter settings. Results: We demonstrate that the A3C ",yes
doi:10.1287/msom.2020.0957,2022,Centralized or Decentralized Transfer Prices: A Behavioral Approach for Improving Supply Chain Coordination,Manufacturing & Service Operations Management,,published,10.1287/msom.2020.0957,Elena Katok; Sebastián Villa,"[{""author"": ""Elena Katok"", ""affiliations"": [""Jindal School of Management, University of Texas at Dallas, Richardson, Texas 75080;""]}, {""author"": ""Sebasti\u00e1n Villa"", ""affiliations"": ["">Operations and Decision Technologies, Kelley School of Business, Indiana University, Bloomington, Indiana 47405;"", ""School of Management, University of Los Andes, Bogot\u00e1 110311, Colombia""]}]",,1,,21,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2020.0957,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: We study supply chain coordination in a setting with transshipment. We use centralized and decentralized transfer prices as a way to increase supply chain coordination. Academic/practical relevance: The ability to transship can improve channel efficiency by improving the match between supply and demand. We study how human decision makers behave in this setting and provide clear insights to improve coordination. Methodology: We use controlled laboratory experiments with financially incentivized human subjects. We study a broad set of critical ratios under both decentralized and centralized transfer-price settings. In the decentralized transfer-price setting, retailers nego",yes
doi:10.1287/msom.2021.1011,2022,Channel Structures of Online Retail Platforms,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.1011,Albert Y. Ha; Shilu Tong; Yunjie Wang,"[{""author"": ""Albert Y. Ha"", ""affiliations"": [""School of Business and Management, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon 999077, Hong Kong;""]}, {""author"": ""Shilu Tong"", ""affiliations"": [""School of Management and Economics, Shenzhen Finance Institute, The Chinese University of Hong Kong, Shenzhen 518172, China;""]}, {""author"": ""Yunjie Wang"", ""affiliations"": [""School of Business, Renmin University of China, Haidian, Beijing 100872, China""]}]",,1,,383,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.1011,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: This paper investigates the channel choice problem of an online platform that exerts service effort to enhance the demand in its sales channels. Academic/practical relevance: In the existing literature on the channel structure of an online retail platform, it is usually assumed that a manufacturer sells through either the platform’s agency or reselling channel but not both. In practice, many manufacturers sell the same products through both channels of the same online retail platform, a phenomenon that cannot be explained by the existing theory. Moreover, online retail platforms routinely invest in retail services that enhance the demand in their sales channels. Methodolo",yes
doi:10.1287/msom.2021.0969,2022,Clinical Ambiguity and Conflicts of Interest in Interventional Cardiology Decision Making,Manufacturing & Service Operations Management,,published,10.1287/msom.2021.0969,Tinglong Dai; Xiaofang Wang; Chao-Wei Hwang,"[{""author"": ""Tinglong Dai"", ""affiliations"": [""Carey Business School, Johns Hopkins University, Baltimore, Maryland 21202""]}, {""author"": ""Xiaofang Wang"", ""affiliations"": [""Hopkins Business of Health Initiative, Johns Hopkins University, Baltimore, Maryland 21202""]}, {""author"": ""Chao-Wei Hwang"", ""affiliations"": [""School of Business, Renmin University of China, 100872 Beijing, China""]}]",,1,,2,OpenAlex,https://api.openalex.org/works/https%3A%2F%2Fdoi.org%2F10.1287%2Fmsom.2021.0969,2026-02-19,,,,source=crossref,Operations Management,OM_OR,0.99,journal=MSOM | auto_broad_msom,"Problem definition: Among the most vexing issues in the U.S. healthcare ecosystem is inappropriate use of percutaneous coronary intervention (PCI) procedures, also known as overstenting. A key driver of overstenting is physician subjectivity in eyeballing a coronary angiogram. Advanced tests such as fractional flow reserve (FFR) provide more precise and objective measures of PCI appropriateness, yet the decision to perform these tests is endogenous and not immune to clinical ambiguity associated with eyeballing. Additionally, conflicts of interest, arising from revenue-generating incentives, play a role in overstenting. Academic/practical relevance: Conventional wisdom suggests more precise ",yes
